journalName,MULTI,NCBI_SRA,EMBL,DDBJ,NCBI_GEO,TCGA,GTEx
CEN_Case_Rep,0,0,0,0,0,0,0
Cent_Asian_J_Glob_Health,0,0,0,0,0,0,0
Centaurus,0,0,0,0,0,0,0
Cent_Eur_J_Immunol,0,0,0,0,0,12,0
Cent_Eur_J_Oper_Res,0,0,0,0,0,0,0
Cent_European_J_Urol,0,0,0,0,0,2,0
Cephalalgia,0,0,0,0,0,0,0
Ceram_Int,0,0,0,0,0,0,0
Cereb_Cortex,0,0,0,0,5,7,0
Cerebellum,0,0,0,0,3,2,0
Cerebellum_Ataxias,0,0,0,0,0,0,0
Cerebrospinal_Fluid_Res,0,0,0,0,1,1,0
Cerebrovasc_Dis,0,0,0,0,0,0,0
Cerebrovasc_Dis_Extra,0,0,0,0,0,0,0
Cerebrum,0,0,0,0,0,0,0
CESifo_Econ_Stud,0,0,0,0,0,0,0
Ceylon_Med_J,0,0,0,0,0,1,0
Change,0,0,0,0,0,0,0
Channels__Austin_,0,0,0,0,0,0,0
Chaos,0,0,0,0,0,0,0
Chaos_Solitons_Fractals,0,0,0,0,0,0,0
Chem,0,0,0,0,0,0,0
Chem_Asian_J,0,0,0,0,0,0,0
Chembiochem,0,0,0,0,0,2,0
Chem_Biodivers,0,0,0,0,0,0,0
Chem_Biol,0,0,0,0,0,5,0
Chem_Biol_Drug_Des,0,0,0,0,0,0,0
Chem_Biol_Interact,0,0,0,0,0,0,0
ChemCatChem,0,0,0,0,0,0,0
Chem_Cent_J,0,0,0,0,0,1,0
Chem_Commun__Camb_,0,0,0,0,0,0,0
ChemElectroChem,0,0,0,0,0,0,0
Chem_Eng_J,0,0,0,0,0,0,0
Chem_Eng_Res_Des,0,0,0,0,0,0,0
Chem_Eng_Sci,0,0,0,0,0,0,0
Chem_Eng_Technol,0,0,0,0,0,0,0
Chem_Erde,0,0,0,0,0,0,0
Chem_Geol,0,0,0,0,0,0,0
Chem_Inform,0,0,0,0,0,0,0
Chemistry,0,0,0,0,0,1,0
ChemistryOpen,0,0,0,0,0,1,0
ChemistrySelect,0,0,0,0,0,0,0
Chem_Mater,0,0,0,0,0,0,0
ChemMedChem,0,0,0,0,0,1,0
ChemNanoMat,0,0,0,0,0,0,0
Chemoecology,0,0,0,0,0,0,0
Chemometr_Intell_Lab_Syst,0,0,0,0,0,0,0
Chemosensors__Basel_,0,0,0,0,0,0,0
Chemosens_Percept,0,0,0,0,0,0,0
Chemosphere,0,0,0,0,0,0,0
Chemotherapy__Los_Angel_,0,0,0,0,0,0,0
Chemother_Res_Pract,0,0,0,0,0,2,0
ChemPhotoChem,0,0,0,0,0,0,0
Chem_Phys,0,0,0,0,0,0,0
Chemphyschem,0,0,0,0,0,0,0
Chem_Phys_Lett,0,0,0,0,0,0,0
Chem_Phys_Lipids,0,0,0,0,0,0,0
Chempluschem,0,0,0,0,0,0,0
Chem_Rec,0,0,0,0,0,0,0
Chem_Res_Toxicol,0,0,0,0,4,4,1
Chem_Rev,0,0,0,0,0,0,0
Chem_Sci,0,0,0,0,1,21,0
Chem_Senses,0,0,0,0,0,0,0
Chem_Soc_Rev,0,0,0,0,0,1,0
ChemSusChem,0,0,0,0,0,0,0
ChemTexts,0,0,0,0,0,0,0
Chem_Zvesti,0,0,0,0,0,0,0
Chest,0,0,0,0,1,0,0
Child_Abuse_Negl,0,0,0,0,0,0,0
Child_Abuse_Rev,0,0,0,0,0,0,0
Child_Adolesc_Ment_Health,0,0,0,0,0,0,0
Child_Adolesc_Psychiatry_Ment_Health,0,0,0,0,0,0,0
Child_Adolesc_Social_Work_J,0,0,0,0,0,0,0
Child_Care_Health_Dev,0,0,0,0,0,0,0
Child_Care_Pract,0,0,0,0,0,0,0
Child_Dev,0,0,0,0,0,0,0
Child_Dev_Perspect,0,0,0,0,0,0,0
Child_Fam_Behav_Ther,0,0,0,0,0,0,0
Child_Geogr,0,0,0,0,0,0,0
Childhood,0,0,0,0,0,0,0
Child_Indic_Res,0,0,0,0,0,0,0
Child_Maltreat,0,0,0,0,0,0,0
Child_Neurol_Open,0,0,0,0,0,0,0
Child_Neuropsychol,0,0,0,0,0,0,0
Child_Obes,0,0,0,0,0,0,0
Child_Psychiatry_Hum_Dev,0,0,0,0,0,0,0
Children__Basel_,0,0,0,0,0,0,0
Childs_Nerv_Syst,0,0,0,0,0,1,0
Child_Soc,0,0,0,0,0,0,0
Child_Youth_Care_Forum,0,0,0,0,0,0,0
Child_Youth_Serv,0,0,0,0,0,0,0
Child_Youth_Serv_Rev,0,0,0,0,0,0,0
Chimerism,0,0,0,0,0,0,0
Chin_J_Cancer,1,1,0,0,4,46,0
Chin_J_Cancer_Res,1,0,0,0,0,4,0
Chin_J_Traumatol,0,0,0,0,0,1,0
Chin_Med,1,2,0,0,1,16,0
Chin_Med_J__Engl_,0,0,0,0,0,0,0
Chin_Sci_Bull,0,0,0,0,0,0,0
Chirality,0,0,0,0,0,0,0
Chiropr_Man_Therap,0,0,0,0,0,0,0
Chiropr_Osteopat,0,0,0,0,0,0,0
Chirurg,0,0,0,0,0,0,0
Cholesterol,0,0,0,0,0,0,0
Chonnam_Med_J,0,0,0,0,0,2,0
Chromatographia,0,0,0,0,0,0,0
Chromatography__Basel_,0,0,0,0,0,0,0
Chromosoma,1,0,0,0,5,5,0
Chromosome_Res,1,1,0,0,1,2,0
Chronic_Dis_Transl_Med,0,0,0,0,0,2,0
Chronic_Illn,0,0,0,0,0,0,0
Chronic_Stress__Thousand_Oaks_,0,0,0,0,0,0,0
Chronobiol_Int,0,0,0,0,0,0,0
Chron_Respir_Dis,0,0,0,0,0,0,0
Ci_Ji_Yi_Xue_Za_Zhi,0,0,0,0,0,2,0
Cilia,1,0,0,0,0,9,0
Circ_Arrhythm_Electrophysiol,0,0,0,0,0,0,0
Circ_Cardiovasc_Genet,1,0,0,0,0,0,2
Circ_Cardiovasc_Imaging,0,0,0,0,0,0,0
Circ_Cardiovasc_Interv,0,0,0,0,0,0,0
Circ_Cardiovasc_Qual_Outcomes,0,0,0,0,0,0,0
Circ_Genom_Precis_Med,0,0,0,0,0,0,1
Circ_Heart_Fail,0,0,0,0,0,0,0
Circ_Res,0,1,0,0,3,0,0
Circulation,0,0,0,0,6,1,0
Cities,0,0,0,0,0,0,0
Citiz_Sci,0,0,0,0,0,0,0
City_Soc__Wash_,0,0,0,0,0,0,0
Cladistics,0,0,0,0,0,0,0
Climacteric,0,0,0,0,0,0,0
Climate__Basel_,0,0,0,0,0,0,0
Clim_Change,0,0,0,0,0,0,0
Clim_Dev,0,0,0,0,0,0,0
Clim_Dyn,0,0,0,0,0,0,0
Clim_Risk_Manag,0,0,0,0,0,0,0
Clim_Serv,0,0,0,0,0,0,0
Clin_Anat,0,0,0,0,0,0,0
Clin_Appl_Thromb_Hemost,0,0,0,0,0,0,0
Clin_Arch_Commun_Disord,0,0,0,0,0,0,0
Clin_Auton_Res,0,0,0,0,1,0,0
Clin_Biochem,0,0,0,0,0,0,0
Clin_Breast_Cancer,0,0,0,0,0,0,0
Clin_Cancer_Drugs,0,0,0,0,0,0,0
Clin_Cancer_Res,0,0,0,0,0,0,0
Clin_Cardiol,0,0,0,0,0,0,0
Clin_Case_Rep,0,0,0,0,0,4,0
Clin_Case_Rep_Rev,0,0,0,0,0,0,0
Clin_Chest_Med,0,0,0,0,0,0,0
Clin_Child_Fam_Psychol_Rev,0,0,0,0,0,0,0
Clin_Child_Psychol_Psychiatry,0,0,0,0,0,0,0
Clin_Chim_Acta,0,0,0,0,0,1,0
Clin_Cosmet_Investig_Dent,0,0,0,0,0,0,0
Clin_Cosmet_Investig_Dermatol,0,0,0,0,0,3,0
Clin_Dev_Immunol,0,0,0,0,1,22,0
Clin_Diabetes,0,0,0,0,0,0,0
Clin_Diabetes_Endocrinol,0,0,0,0,1,0,0
Clin_Drug_Investig,0,0,0,0,1,0,0
Clin_Dysmorphol,0,0,0,0,0,0,0
Clin_EEG_Neurosci,0,0,0,0,0,0,0
Clin_Endocrinol__Oxf_,0,0,0,0,0,0,0
Clin_Endosc,0,0,0,0,0,0,0
Clin_Epidemiol,0,0,0,0,2,1,1
Clin_Epigenetics,46,1,0,1,120,76,7
Clin_Ethics,0,0,0,0,0,0,0
Clin_Exp_Allergy,0,0,0,0,0,0,0
Clin_Exp_Dent_Res,0,1,0,0,0,4,0
Clin_Exp_Dermatol,0,0,0,0,0,1,0
Clin_Exp_Emerg_Med,0,0,0,0,0,0,0
Clin_Experiment_Ophthalmol,0,0,0,0,0,0,0
Clin_Exp_Gastroenterol,0,2,0,0,1,1,0
Clin_Exp_Gastroenterol_Hepatol,0,0,0,0,0,0,0
Clin_Exp_Hepatol,0,0,0,0,0,0,0
Clin_Exp_Hypertens,0,0,0,0,0,0,0
Clin_Exp_Immunol,0,0,0,0,0,1,0
Clin_Exp_Med,0,0,0,0,0,3,0
Clin_Exp_Med_Sci,0,0,0,0,0,0,0
Clin_Exp_Metastasis,0,0,0,0,4,4,0
Clin_Exp_Nephrol,0,0,0,0,1,0,0
Clin_Exp_Neuroimmunol,0,0,0,0,0,0,0
Clin_Exp_Ophthalmol,0,0,0,0,0,0,0
Clin_Exp_Optom,0,0,0,0,0,0,0
Clin_Exp_Otorhinolaryngol,0,0,0,0,0,3,0
Clin_Exp_Pharmacol,0,0,0,0,0,0,0
Clin_Exp_Pharmacol_Physiol,0,0,0,0,0,0,0
Clin_Exp_Psychol,0,0,0,0,0,0,0
Clin_Exp_Reprod_Med,0,0,0,0,0,3,0
Clin_Exp_Vaccine_Res,0,0,0,0,0,4,0
Clin_Gastroenterol_Hepatol,0,0,0,0,0,0,0
Clin_Genet,0,0,0,0,0,0,0
Clin_Genitourin_Cancer,0,0,0,0,0,0,0
Clin_Gerontol,0,0,0,0,0,0,0
Clin_Hemorheol_Microcirc,0,0,0,0,0,0,0
Clin_Hypertens,0,0,0,0,0,1,0
Clinicoecon_Outcomes_Res,0,0,0,0,0,0,0
Clinics,0,0,0,0,0,1,0
Clinics__Sao_Paulo_,0,0,0,0,0,0,0
Clin_Imaging,0,0,0,0,0,0,0
Clin_Immunol,0,0,0,0,0,0,0
Clin_Implant_Dent_Relat_Res,0,0,0,0,0,0,0
Clin_Infect_Dis,0,6,5,0,1,1,0
Clin_Interv_Aging,1,0,0,0,9,1,0
Clin_J_Gastroenterol,0,0,0,0,0,0,0
Clin_J_Oncol_Nurs,0,0,0,0,0,0,0
Clin_J_Pain,0,0,0,0,1,0,0
Clin_J_Sport_Med,0,0,0,0,0,0,0
Clin_Kidney_J,0,0,0,0,1,0,0
Clin_Lab_Haematol,0,0,0,0,0,0,0
Clin_Linguist_Phon,0,0,0,0,0,0,0
Clin_Liver_Dis,0,0,0,0,0,0,0
Clin_Liver_Dis__Hoboken_,0,0,0,0,0,0,0
Clin_Lung_Cancer,0,0,0,0,0,0,0
Clin_Lymphoma_Myeloma_Leuk,0,0,0,0,0,0,0
Clin_Mass_Spectrom,0,0,0,0,0,0,0
Clin_Med_Cardiol,0,0,0,0,0,0,0
Clin_Med_Case_Rep,0,0,0,0,0,0,0
Clin_Med_Circ_Respirat_Pulm_Med,0,0,0,0,0,0,0
Clin_Med_Insights_Arthritis_Musculoskelet_Disord,0,0,0,0,0,0,0
Clin_Med_Insights_Blood_Disord,0,0,0,0,0,0,0
Clin_Med_Insights_Cardiol,0,0,0,0,0,0,0
Clin_Med_Insights_Case_Rep,0,0,0,0,0,1,0
Clin_Med_Insights_Circ_Respir_Pulm_Med,0,0,0,0,0,0,0
Clin_Med_Insights_Ear_Nose_Throat,0,0,0,0,0,0,0
Clin_Med_Insights_Endocrinol_Diabetes,0,0,0,0,0,0,0
Clin_Med_Insights_Gastroenterol,0,0,0,0,0,0,0
Clin_Med_Insights_Oncol,0,0,0,0,1,5,0
Clin_Med_Insights_Pathol,0,0,0,0,0,0,0
Clin_Med_Insights_Pediatr,0,0,0,0,0,1,0
Clin_Med_Insights_Reprod_Health,0,0,0,0,0,0,0
Clin_Med_Insights_Ther,0,0,0,0,0,0,0
Clin_Med_Insights_Urol,0,0,0,0,0,0,0
Clin_Med_Insights_Womens_Health,0,0,0,0,0,0,0
Clin_Med_Oncol,0,0,0,0,0,0,0
Clin_Med_Pathol,0,0,0,0,0,0,0
Clin_Med_Pediatr,0,0,0,0,0,0,0
Clin_Med_Rev_Case_Rep,0,0,0,0,0,0,0
Clin_Microbiol,0,0,0,0,0,0,0
Clin_Microbiol_Infect,0,0,2,0,0,2,0
Clin_Microbiol_Rev,0,0,0,0,0,0,0
Clin_Mol_Allergy,0,0,0,0,2,4,0
Clin_Mol_Hepatol,0,0,0,0,0,0,0
Clin_Nephrol,0,0,0,0,0,0,0
Clin_Nephrol_Case_Stud,0,0,0,0,0,0,0
Clin_Nephrol_Res,0,0,0,0,0,0,0
Clin_Neurol_Neurosurg,0,0,0,0,0,0,0
Clin_Neuropathol,0,0,0,0,0,5,0
Clin_Neuropharmacol,0,0,0,0,0,0,0
Clin_Neurophysiol,0,0,0,0,0,0,0
Clin_Neurophysiol_Pract,0,0,0,0,0,0,0
Clin_Neuropsychol,0,0,0,0,0,0,0
Clin_Neuroradiol,0,0,0,0,0,0,0
Clin_Nucl_Med,0,0,0,0,0,0,0
Clin_Nurse_Spec,0,0,0,0,0,0,0
Clin_Nutr,0,0,0,0,0,0,0
Clin_Nutr_ESPEN,0,0,0,0,0,0,0
Clin_Nutr_Res,0,0,0,0,0,1,0
Clin_Obes,0,0,0,0,0,0,0
Clin_Oncol_Adolesc_Young_Adults,0,0,0,0,0,0,0
Clin_Oncol__Belmont_,0,0,0,0,0,0,0
Clin_Oncol__R_Coll_Radiol_,0,0,0,0,0,0,0
Clin_Oncol_Res,0,0,0,0,0,0,0
Clin_Ophthalmol,0,0,0,0,0,3,0
Clin_Optom__Auckl_,0,0,0,0,0,0,0
Clin_Oral_Implants_Res,0,0,0,0,0,1,0
Clin_Oral_Investig,0,0,0,0,0,3,0
Clin_Orthop_Relat_Res,0,0,0,0,0,0,0
Clin_Orthop_Surg,0,0,0,0,0,0,0
Clin_Otolaryngol,0,0,0,0,0,0,0
Clin_Pathol,0,0,0,0,0,0,0
Clin_Pediatr_Dermatol,0,0,0,0,0,0,0
Clin_Pediatr_Endocrinol,0,0,0,0,0,0,0
Clin_Pediatr__Phila_,0,0,0,0,0,0,0
Clin_Pharmacokinet,0,0,0,0,0,0,0
Clin_Pharmacol,0,0,0,0,1,0,0
Clin_Pharmacol_Biopharm,0,0,0,0,0,0,0
Clin_Pharmacol_Drug_Dev,0,0,0,0,0,0,0
Clin_Pharmacol_Ther,3,0,0,0,0,2,2
Clin_Physiol_Funct_Imaging,0,0,0,0,0,0,0
Clin_Pract,0,0,0,0,0,0,0
Clin_Pract_Cases_Emerg_Med,0,0,0,0,0,0,0
Clin_Pract_Epidemiol_Ment_Health,0,0,0,0,2,0,0
Clin_Proteomics,0,0,0,0,4,13,1
Clin_Psychol__Aust_Psychol_Soc_,0,0,0,0,0,0,0
Clin_Psychol__New_York_,0,0,0,0,0,0,0
Clin_Psychol_Psychother,0,0,0,0,0,0,0
Clin_Psychol_Rev,0,0,0,0,0,0,0
Clin_Psychol_Sci,0,0,0,0,0,0,0
Clin_Psychopharmacol_Neurosci,0,0,0,0,4,2,0
Clin_Radiol,0,0,0,0,0,0,0
Clin_Rehabil,0,0,0,0,0,0,0
Clin_Res_Cardiol,0,0,0,0,0,0,0
Clin_Res_Cardiol_Suppl,0,0,0,0,0,0,0
Clin_Res_Foot_Ankle,0,0,0,0,0,0,0
Clin_Respir_J,0,0,0,0,0,0,0
Clin_Res_Trials,0,0,0,0,0,0,0
Clin_Rev_Allergy_Immunol,0,0,0,0,0,0,0
Clin_Rev_Bone_Miner_Metab,0,0,0,0,0,0,0
Clin_Rheumatol,0,0,0,0,0,1,0
Clin_Risk,0,0,0,0,0,0,0
Clin_Sarcoma_Res,1,0,0,0,1,1,0
Clin_Sci__Lond_,0,0,0,0,0,0,0
Clin_Simul_Nurs,0,0,0,0,0,0,0
Clin_Soc_Work_J,0,0,0,0,0,0,0
Clin_Spine_Surg,0,0,0,0,0,0,0
Clin_Surg,0,0,0,0,0,0,0
Clin_Teach,0,0,0,0,0,0,0
Clin_Ther,0,0,0,0,0,0,0
Clin_Toxicol__Phila_,0,0,0,0,0,0,0
Clin_Transl_Allergy,0,0,0,0,1,1,0
Clin_Transl_Gastroenterol,2,2,1,0,2,5,0
Clin_Transl_Imaging,0,0,0,0,0,0,0
Clin_Transl_Immunology,0,0,0,0,1,4,2
Clin_Transl_Med,1,0,0,0,2,10,0
Clin_Transl_Oncol,0,0,0,0,0,6,0
Clin_Transl_Radiat_Oncol,0,0,0,0,1,3,0
Clin_Transl_Sci,1,0,0,0,1,4,2
Clin_Transplant,0,0,0,0,0,0,0
Clin_Trials,0,0,0,0,0,0,0
Clin_Trials_Regul_Sci_Cardiol,0,0,0,0,0,0,0
Clin_Vaccine_Immunol,0,0,1,0,1,2,0
Clocks_Sleep,0,0,0,0,0,0,0
Clujul_Med,0,0,0,0,1,2,0
CNS_Drugs,0,0,0,0,2,1,0
CNS_Neurol_Disord_Drug_Targets,0,0,0,0,0,0,0
CNS_Neurosci_Ther,0,0,0,0,0,8,0
CNS_Oncol,0,0,0,0,0,1,0
CNS_Spectr,0,0,0,0,0,0,0
Cochlear_Implants_Int,0,0,0,0,0,0,0
Cochrane_Database_Syst_Rev,0,0,0,0,2,0,0
Cogent_Arts_Humanit,0,0,0,0,0,0,0
Cogent_Biol,0,0,0,0,0,0,0
Cogent_Chem,0,0,0,0,0,0,0
Cogent_Eng,0,0,0,0,0,0,0
Cogent_Environ_Sci,0,0,0,0,0,0,0
Cogent_Food_Agric,0,0,0,0,0,0,0
Cogent_Geosci,0,0,0,0,0,0,0
Cogent_Math_Stat,0,0,0,0,0,0,0
Cogent_Med,0,0,0,0,0,0,0
Cogent_Psychol,0,0,0,0,0,0,0
Cogent_Soc_Sci,0,0,0,0,0,0,0
Cogn_Affect_Behav_Neurosci,0,0,0,0,0,0,0
Cogn_Behav_Neurol,0,0,0,0,0,0,0
Cogn_Behav_Pract,0,0,0,0,0,0,0
Cogn_Behav_Ther,0,0,0,0,0,0,0
Cogn_Behav_Therap,0,0,0,0,0,0,0
Cogn_Dev,0,0,0,0,0,0,0
Cogn_Emot,0,0,0,0,0,0,0
Cognit_Comput,0,0,0,0,0,0,0
Cognition,0,0,0,0,0,0,0
Cognit_Ther_Res,0,0,0,0,0,0,0
Cogn_Neurodyn,0,0,0,0,0,0,0
Cogn_Neuropsychiatry,0,0,0,0,1,0,0
Cogn_Neuropsychol,0,0,0,0,0,0,0
Cogn_Neurosci,0,0,0,0,0,0,0
Cogn_Process,0,0,0,0,0,0,0
Cogn_Psychol,0,0,0,0,0,0,0
Cogn_Res,0,0,0,0,0,0,0
Cogn_Res_Princ_Implic,0,0,0,0,0,0,0
Cogn_Sci,0,0,0,0,0,0,0
Cold_Reg_Sci_Technol,0,0,0,0,0,0,0
Cold_Spring_Harb_Mol_Case_Stud,10,10,0,0,2,27,7
Cold_Spring_Harb_Symp_Quant_Biol,1,0,0,0,0,1,0
Collabra_Psychol,0,0,0,0,0,0,0
Colloid_Polym_Sci,0,0,0,0,0,0,0
Colloids_Surf_A_Physicochem_Eng_Asp,0,0,0,0,0,0,0
Colloids_Surf_B_Biointerfaces,0,0,0,0,0,0,0
Colomb_Med__Cali_,0,0,0,0,0,0,0
Coloproctology,0,0,0,0,0,0,0
Colorectal_Dis,0,0,0,0,0,0,0
Comb_Chem_High_Throughput_Screen,0,0,0,0,0,0,0
Commun_Algebra,0,0,0,0,0,0,0
Commun_Biol,22,33,0,6,28,21,4
Commun_Chem,0,0,0,0,0,0,0
Communic_Res,0,0,0,0,0,0,0
Commun_Integr_Biol,1,0,0,1,2,6,0
Community_Dent_Oral_Epidemiol,0,0,0,0,0,0,0
Community_Dev_J,0,0,0,0,0,0,0
Community_Eye_Health,0,0,0,0,0,0,0
Community_Ment_Health_J,0,0,0,0,0,0,0
Commun_Math_Stat,0,0,0,0,0,0,0
Commun_Methods_Meas,0,0,0,0,0,0,0
Commun_Monogr,0,0,0,0,0,0,0
Commun_Nonlinear_Sci_Numer_Simul,0,0,0,0,0,0,0
Commun_Phys,0,0,0,0,0,0,0
Commun_Sci_Disord,0,0,0,0,0,0,0
Commun_Stat_Theory_Methods,0,0,0,0,0,0,0
Compare,0,0,0,0,0,0,0
Comp_Biochem_Physiol_A_Mol_Integr_Physiol,0,0,0,0,0,0,0
Comp_Biochem_Physiol_B_Biochem_Mol_Biol,0,0,0,0,0,0,0
Comp_Clin_Path,0,0,0,0,0,1,0
Comp_Cytogenet,3,2,0,0,0,10,0
Comp_Educ,0,0,0,0,0,0,0
Compet_Change,0,0,0,0,0,0,0
Comp_Funct_Genomics,2,3,0,0,6,12,0
Comp_Hepatol,1,0,0,0,2,4,0
Comp_Immunol_Microbiol_Infect_Dis,0,0,0,0,0,0,0
Complement_Ther_Clin_Pract,0,0,0,0,0,0,0
Complement_Ther_Med,0,0,0,0,0,0,0
Complexity,0,0,0,0,0,0,0
Comp_Migr_Stud,0,0,0,0,0,0,0
Comp_Polit_Stud,0,0,0,0,0,0,0
Compr_Psychiatry,0,0,0,0,0,0,0
Compr_Results_Soc_Psychol,0,0,0,0,0,0,0
Comput_Aided_Des,0,0,0,0,0,0,0
Comput_Aided_Geom_Des,0,0,0,0,0,0,0
Comput_Aided_Surg,0,0,0,0,0,0,0
Comput_Assist_Surg__Abingdon_,0,0,0,0,0,0,0
Comput_Astrophys_Cosmol,0,0,0,0,0,0,0
Computation__Basel_,0,0,0,0,0,0,0
Comput_Biol_Chem,1,0,0,0,0,0,0
Comput_Biol_Med,0,0,0,0,0,0,0
Comput_Brain_Behav,0,0,0,0,0,0,0
Comput_Chem_Eng,0,0,0,0,0,0,0
Comput_Cogn_Sci,0,0,0,0,0,0,0
Comput_Commun,0,0,0,0,0,0,0
Comput_Electron_Agric,0,0,0,0,0,0,0
Comput_Environ_Urban_Syst,0,0,0,0,0,0,0
Comput_Fluids,0,0,0,0,0,0,0
Comput_Geom,0,0,0,0,0,0,0
Comput_Geosci,0,0,0,0,0,0,0
Comput_Geotech,0,0,0,0,0,0,0
Comput_Graph,0,0,0,0,0,0,0
Comput_Graph_Forum,0,0,0,0,0,0,0
Comput_Human_Behav,0,0,0,0,0,0,0
Comput_Ind,0,0,0,0,0,0,0
Comput_Ind_Eng,0,0,0,0,0,0,0
Comput_Inform_Nurs,0,0,0,0,0,0,0
Comput_Intell_Neurosci,0,0,0,0,2,0,0
Comput_J,0,0,0,0,0,0,0
Comput_Lang_Syst_Struct,0,0,0,0,0,0,0
Comput_Mater_Sci,0,0,0,0,0,0,0
Comput_Math_Appl,0,0,0,0,0,0,0
Comput_Math_Methods_Med,2,1,0,0,21,11,0
Comput_Math_Organ_Theory,0,0,0,0,0,0,0
Comput_Mech,0,0,0,0,0,0,0
Comput_Med_Imaging_Graph,0,0,0,0,0,0,0
Comput_Methods_Appl_Mech_Eng,0,0,0,0,0,0,0
Comput_Methods_Biomech_Biomed_Eng_Imaging_Vis,0,0,0,0,0,0,0
Comput_Methods_Biomech_Biomed_Engin,0,0,0,0,0,0,0
Comput_Methods_Programs_Biomed,0,0,0,0,0,0,0
Comput_Oper_Res,0,0,0,0,0,0,0
Comput_Optim_Appl,0,0,0,0,0,0,0
Comput_Part_Mech,0,0,0,0,0,0,0
Comput_Phys_Commun,0,0,0,0,0,0,0
Comput_Psychiatr,0,0,0,0,0,0,0
Comput_Sci__Berl_,0,0,0,0,0,0,0
Comput_Soc_Netw,0,0,0,0,0,0,0
Comput_Stat,0,0,0,0,0,0,0
Comput_Stat_Data_Anal,0,0,0,0,0,0,0
Comput_Struct,0,0,0,0,0,0,0
Comput_Struct_Biotechnol_J,11,7,0,0,13,11,2
Comput_Support_Coop_Work,0,0,0,0,0,0,0
Comput_Theor_Chem,0,0,0,0,0,0,0
Comput_Toxicol,0,0,0,0,0,0,0
Comput_Vis_Image_Underst,0,0,0,0,0,0,0
COMSIG_Rev,0,0,0,0,0,0,0
Concepts_Magn_Reson_Part_A_Bridg_Educ_Res,0,0,0,0,0,0,0
Concepts_Magn_Reson_Part_B_Magn_Reson_Eng,0,0,0,0,0,0,0
Concurr_Comput,0,0,0,0,0,0,0
Concussion,0,0,0,0,0,0,0
Condens_Matter,0,0,0,0,0,0,0
Confed_State_Med_Surg_J,0,0,0,0,0,0,0
Configurations,0,0,0,0,0,0,0
Confl_Health,0,0,0,0,0,0,0
Congenit_Anom__Kyoto_,0,0,0,0,0,0,0
Congenit_Heart_Dis,0,0,0,0,0,0,0
Connect_Tissue_Res,0,0,0,0,0,2,0
Conscious_Cogn,0,0,0,0,0,0,0
Conserv_Biol,0,0,0,0,0,0,0
Conserv_Genet,0,1,0,0,0,0,0
Conserv_Genet_Resour,0,0,0,0,0,3,0
Conserv_Lett,0,0,0,0,0,0,0
Conserv_Physiol,1,2,0,0,0,2,0
Contact_Dermatitis,0,0,0,0,0,0,0
Contact__Thousand_Oaks_,0,0,0,0,0,0,0
Contemp_Behav_Health_Care,0,0,0,0,0,0,0
Contemp_Br_Hist,0,0,0,0,0,0,0
Contemp_Clin_Dent,0,0,0,0,0,0,0
Contemp_Clin_Trials,0,0,0,0,0,0,0
Contemp_Clin_Trials_Commun,0,0,0,0,2,0,0
Contemp_Drug_Probl,0,0,0,0,1,0,0
Contemp_Educ_Psychol,0,0,0,0,0,0,0
Contemp_Fam_Ther,0,0,0,0,0,0,0
Contemp_Nurse,0,0,0,0,0,0,0
Contemp_Oncol__Pozn_,0,0,0,0,0,0,0
Contemp_Sch_Psychol,0,0,0,0,0,0,0
Contemp_Secur_Policy,0,0,0,0,0,0,0
Contemp_Soc_Sci,0,0,0,0,0,0,0
Cont_Philos_Rev,0,0,0,0,0,0,0
Contraception,0,0,0,0,0,0,0
Contracept_Reprod_Med,0,0,0,0,0,1,0
Contrast_Media_Mol_Imaging,0,0,0,0,1,2,0
Contrib_Indian_Sociol,0,0,0,0,0,0,0
Contrib_Mineral_Petrol,0,0,0,0,0,0,0
Coop_Confl,0,0,0,0,0,0,0
Coord_Chem_Rev,0,0,0,0,0,0,0
COPD,0,0,0,0,0,0,0
Coral_Reefs,0,1,0,0,0,0,0
Core_Evid,0,0,0,0,0,0,0
Cornea,0,0,0,0,0,0,0
Coron_Artery_Dis,0,0,0,0,0,0,0
Cortex,0,0,0,0,0,0,0
Cost_Eff_Resour_Alloc,0,0,0,0,0,0,0
Cough,0,0,0,0,0,0,0
Couns_Psychother_Res,0,0,0,0,0,0,0
CourseSource,0,0,0,0,0,0,0
CPQ_Neurol_Psychol,0,0,0,0,0,0,0
CPT_Pharmacometrics_Syst_Pharmacol,1,0,0,0,3,7,1
C_R_Biol,0,0,0,0,0,0,0
CRC_Crit_Rev_Plant_Sci,0,0,0,0,0,0,0
C_R_Chim,0,0,0,0,0,0,0
Creat_Educ,0,0,0,0,0,0,0
Creat_Res_J,0,0,0,0,0,0,0
Cretac_Res,0,0,0,0,0,0,0
Crim_Behav_Ment_Health,0,0,0,0,0,0,0
Crime_Delinq,0,0,0,0,0,0,0
Crime_Justice,0,0,0,0,0,0,0
Crime_Law_Soc_Change,0,0,0,0,0,0,0
Crime_Media_Cult,0,0,0,0,0,0,0
Crime_Sci,0,0,0,0,0,0,0
Criminol_Crim_Justice,0,0,0,0,0,0,0
Crim_Justice_Behav,0,0,0,0,0,0,0
Crim_Justice_Ethics,0,0,0,0,0,0,0
Crim_Law_Philos,0,0,0,0,0,0,0
Crisis,0,0,0,0,0,0,0
CRISPR_J,0,1,0,0,0,1,0
