journal,pmc_ID,accession,converted_accession,repository,pmc_date,repository_date,species,hardware,library_strategy,sraAvg_length,sraBases,sraAccess,today,time_public,reuse_count,norm_reuse_count,reuse_role,pub_delay,class
Nat_Commun,PMC5707349,SRR1033283,GSE52529,GEO,2017-11-30,2014-03-23,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.720547945205479,20,2.9759478189971467,R,,RNA-Seq
Nat_Commun,PMC6089972,PRJNA258216,GSE60424,GEO,2018-08-13,2015-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,5.92876712328767,20,3.3733826247689462,R,,RNA-Seq
Nat_Commun,PMC6062504,SRP057196,GSE67835,GEO,2018-07-26,2015-05-20,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,5.561643835616438,35,6.293103448275862,R,,RNA-Seq
Nat_Commun,PMC6825223,SRR534319,GSE30567,GEO,2019-11-01,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Nat_Commun,PMC6825223,SRR545695,GSE30567,GEO,2019-11-01,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Nat_Commun,PMC6825223,SRR534291,GSE30567,GEO,2019-11-01,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Nat_Commun,PMC6825223,SRR534292,GSE30567,GEO,2019-11-01,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Nat_Commun,PMC6825223,SRR545700,GSE30567,GEO,2019-11-01,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Nat_Commun,PMC6825223,SRR534324,GSE30567,GEO,2019-11-01,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
Nat_Commun,PMC6941987,SRP042161,GSE57872,GEO,2020-01-03,2014-06-12,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.4986301369863035,22,3.3853288364249576,R,,RNA-Seq
Nat_Commun,PMC6978526,SRP057196,GSE67835,GEO,2020-01-23,2015-05-20,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,5.561643835616438,35,6.293103448275862,R,,RNA-Seq
Nat_Commun,PMC7176728,SRP029880,GSE50760,GEO,2020-04-22,2014-08-31,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.279452054794521,31,4.936736474694589,R,,RNA-Seq
Int_J_Mol_Sci,PMC6073354,SRP017757,GSE43245,GEO,2018-07-16,2013-10-09,Brassica rapa,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.172602739726028,16,2.230710466004584,R,,RNA-Seq
Mol_Ecol,PMC4879514,PRJNA143627,GSE30352,GEO,2016-04-02,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
Mol_Biol_Evol,PMC5913670,SRR306816,GSE30352,GEO,2018-02-20,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
Mol_Biol_Evol,PMC5913670,SRR306801,GSE30352,GEO,2018-02-20,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
Mol_Biol_Evol,PMC5913670,SRR306792,GSE30352,GEO,2018-02-20,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
Nature,PMC4139287,SRR594455,GSE41637,GEO,2014-04-24,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
Nature,PMC4139287,SRR594463,GSE41637,GEO,2014-04-24,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
Nature,PMC4139287,SRR594508,GSE41637,GEO,2014-04-24,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
Nat_Biotechnol,PMC6226333,SRP070710,GSE78220,GEO,2018-08-07,2016-03-18,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.7315068493150685,27,5.706427330631152,R,,RNA-Seq
iScience,PMC6838548,SRP070710,GSE78220,GEO,2019-10-18,2016-03-18,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.7315068493150685,27,5.706427330631152,R,,RNA-Seq
Microbiol_Resour_Announc,PMC6940299,SRR1033234,GSE52529,GEO,2020-01-02,2014-03-23,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.720547945205479,20,2.9759478189971467,R,,RNA-Seq
Reprod_Biol_Endocrinol,PMC7035783,SRR594491,GSE41637,GEO,2020-02-21,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
Reprod_Biol_Endocrinol,PMC7035783,SRR594499,GSE41637,GEO,2020-02-21,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
Wiley_Interdiscip_Rev_RNA,PMC5042038,SRR317048,GSE30567,GEO,2015-07-31,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
PeerJ,PMC4690358,SRX093412,GSE31012,GEO,2015-12-14,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
PeerJ,PMC4690358,SRX093414,GSE31012,GEO,2015-12-14,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
PeerJ,PMC4690358,SRX093417,GSE31012,GEO,2015-12-14,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081869,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081870,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081871,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081872,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081873,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081874,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081875,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081876,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081877,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081878,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081879,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3988055,SRX081880,GSE30352,GEO,2014-04-15,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3983147,SRP007412,GSE30352,GEO,2014-04-10,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC3983147,SRX084679,GSE30567,GEO,2014-04-10,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
PLoS_One,PMC3983147,SRR315327,GSE30567,GEO,2014-04-10,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
PLoS_One,PMC4277429,SRP001540,GSE19480,GEO,2014-12-26,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4569393,SRR306725,GSE30352,GEO,2015-09-14,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC4569393,SRR306727,GSE30352,GEO,2015-09-14,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC4460021,SRX022060,GSE22260,GEO,2015-06-08,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4460021,SRX022089,GSE22260,GEO,2015-06-08,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4459960,SRR594428,GSE41637,GEO,2015-06-08,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
PLoS_One,PMC4390226,SRA059960,GSE41637,GEO,2015-04-08,2012-12-21,Bos taurus;Gallus gallus;Macaca mulatta;Mus musculus;Rattus norvegicus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.972602739726027,29,3.63745704467354,R,,RNA-Seq
PLoS_One,PMC5279776,SRP001540,GSE19480,GEO,2017-01-30,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4416928,SRP002628,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057658,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057642,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057657,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057641,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057656,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057638,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057655,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057637,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4416928,SRR057636,GSE22260,GEO,2015-05-01,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031811,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031820,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031839,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031840,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031843,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031846,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031848,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031857,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031861,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031867,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031875,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031877,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031893,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031896,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031898,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031899,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031955,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC4132098,SRR031956,GSE19480,GEO,2014-08-13,2010-02-28,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.786301369863011,20,1.854203708407417,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306744,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306746,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306750,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306752,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306754,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306756,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306743,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306745,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306748,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306751,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC5886458,SRR306753,GSE30352,GEO,2018-04-05,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
PLoS_One,PMC6067734,SRR534301,GSE30567,GEO,2018-07-31,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
PLoS_One,PMC6067734,SRR317060,GSE30567,GEO,2018-07-31,2011-07-13,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.416438356164383,45,4.778876927553099,R,,RNA-Seq
PLoS_One,PMC6347249,SRP045452,GSE60361,GEO,2019-01-25,2015-02-20,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,5.8054794520547945,39,6.7177914110429455,R,,RNA-Seq
PLoS_One,PMC7162518,SRR1041758,GSE45719,GEO,2020-04-16,2014-01-10,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.917808219178082,33,4.77029702970297,R,,RNA-Seq
Viruses,PMC6466128,SRR334286,GSE31012,GEO,2019-03-01,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
Toxins_(Basel),PMC6409789,PRJNA146329,GSE31012,GEO,2019-02-12,2012-09-13,Crassostrea gigas,high-throughput sequencing,RNA-Seq,,,,2020-12-09,8.243835616438357,22,2.6686606846128282,R,,RNA-Seq
Sci_Rep,PMC5137021,SRP029880,GSE50760,GEO,2016-12-05,2014-08-31,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.279452054794521,31,4.936736474694589,R,,RNA-Seq
Sci_Rep,PMC5397852,SRP002628,GSE22260,GEO,2017-04-20,2011-05-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.613698630136986,17,1.76831005984611,R,,RNA-Seq
Sci_Rep,PMC5429718,SRP042620,GSE58135,GEO,2017-04-07,2014-06-11,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.5013698630136965,18,2.7686472819216186,R,,RNA-Seq
