journalName,MULTI,NCBI_SRA,EMBL,DDBJ,NCBI_GEO,TCGA,GTEx
Cell_Chem_Biol,1,0,0,0,2,5,0
Cell_Commun_Signal,10,1,0,0,35,64,0
Cell_Cycle,4,0,0,1,21,39,0
Cell_Death_Differ,10,1,0,0,21,54,0
Cell_Death_Dis,156,8,0,0,254,720,1
Cell_Death_Discov,14,4,0,0,21,44,0
Cell_Discov,6,2,0,0,38,33,0
Cell_Div,0,0,0,0,2,12,0
Cell_Host_Microbe,2,4,1,0,9,5,0
Cell_Immunol,0,0,0,0,0,1,0
Cell_J,0,0,0,0,8,35,0
Cell_Logist,0,0,0,0,0,1,0
Cell_Metab,7,3,1,0,11,2,1
Cell_Microbiol,1,3,1,0,5,25,0
Cell_Mol_Biol_Lett,1,1,0,0,7,22,0
Cell_Mol_Gastroenterol_Hepatol,15,3,1,0,19,49,1
Cell_Mol_Immunol,1,0,0,0,2,2,0
Cell_Mol_Life_Sci,1,0,0,0,12,28,0
Cell_Mol_Neurobiol,0,0,0,0,0,1,0
Cell_Oncol_(Dordr),0,0,0,0,0,0,0
Cell_Physiol_Biochem,0,0,0,0,0,1,0
Cell_Prolif,0,0,0,0,0,1,0
Cell_Regen_(Lond),0,0,0,0,0,0,0
Cell_Rep,111,24,3,0,342,75,4
Cell_Reprogram,0,0,0,0,0,1,0
Cell_Res,19,6,0,0,34,32,1
Cells,7,7,0,0,22,69,2
Cell_Signal,0,0,0,0,1,7,0
Cell_Stem_Cell,3,1,2,0,30,2,0
Cell_Stress,1,0,0,0,0,3,0
Cell_Stress_Chaperones,1,1,0,0,0,6,0
Cell_Surf,0,0,0,0,0,1,0
Cell_Syst,5,2,0,0,8,2,0
Cell_Tissue_Bank,0,0,0,0,0,3,0
Cell_Tissue_Res,0,1,0,0,1,15,1
Cell_Transplant,1,0,0,0,1,14,0
Cent_Eur_J_Immunol,0,0,0,0,0,12,0
Cent_European_J_Urol,0,0,0,0,0,2,0
Cereb_Cortex,0,0,0,0,5,7,0
Cerebellum,0,0,0,0,3,2,0
Cerebrospinal_Fluid_Res,0,0,0,0,1,1,0
Ceylon_Med_J,0,0,0,0,0,1,0
Channels_(Austin),0,0,0,0,0,0,0
Chembiochem,0,0,0,0,0,2,0
Chem_Biol,0,0,0,0,0,5,0
Chem_Cent_J,0,0,0,0,0,1,0
Chemistry,0,0,0,0,0,1,0
ChemistryOpen,0,0,0,0,0,1,0
ChemMedChem,0,0,0,0,0,1,0
Chemother_Res_Pract,0,0,0,0,0,2,0
Chem_Res_Toxicol,0,0,0,0,4,4,1
Chem_Sci,0,0,0,0,1,21,0
Chem_Soc_Rev,0,0,0,0,0,1,0
Chest,0,0,0,0,1,0,0
Childs_Nerv_Syst,0,0,0,0,0,1,0
Chin_J_Cancer,1,1,0,0,4,46,0
Chin_J_Cancer_Res,1,0,0,0,0,4,0
Chin_J_Traumatol,0,0,0,0,0,1,0
Chin_Med,1,2,0,0,1,16,0
Chin_Med_J_(Engl),0,0,0,0,0,0,0
Chonnam_Med_J,0,0,0,0,0,2,0
Chromosoma,1,0,0,0,5,5,0
Chromosome_Res,1,1,0,0,1,2,0
Chronic_Dis_Transl_Med,0,0,0,0,0,2,0
Ci_Ji_Yi_Xue_Za_Zhi,0,0,0,0,0,2,0
Cilia,1,0,0,0,0,9,0
Circ_Cardiovasc_Genet,1,0,0,0,0,0,2
Circ_Genom_Precis_Med,0,0,0,0,0,0,1
Circ_Res,0,1,0,0,3,0,0
Circulation,0,0,0,0,6,1,0
Clin_Auton_Res,0,0,0,0,1,0,0
Clin_Case_Rep,0,0,0,0,0,4,0
Clin_Chim_Acta,0,0,0,0,0,1,0
Clin_Cosmet_Investig_Dermatol,0,0,0,0,0,3,0
Clin_Dev_Immunol,0,0,0,0,1,22,0
Clin_Diabetes_Endocrinol,0,0,0,0,1,0,0
Clin_Drug_Investig,0,0,0,0,1,0,0
Clin_Endocrinol_(Oxf),0,0,0,0,0,0,0
Clin_Epidemiol,0,0,0,0,2,1,1
Clin_Epigenetics,46,1,0,1,120,76,7
Clin_Exp_Dent_Res,0,1,0,0,0,4,0
Clin_Exp_Dermatol,0,0,0,0,0,1,0
Clin_Exp_Gastroenterol,0,2,0,0,1,1,0
Clin_Exp_Immunol,0,0,0,0,0,1,0
Clin_Exp_Med,0,0,0,0,0,3,0
Clin_Exp_Metastasis,0,0,0,0,4,4,0
Clin_Exp_Nephrol,0,0,0,0,1,0,0
Clin_Exp_Otorhinolaryngol,0,0,0,0,0,3,0
Clin_Exp_Reprod_Med,0,0,0,0,0,3,0
Clin_Exp_Vaccine_Res,0,0,0,0,0,4,0
Clin_Hypertens,0,0,0,0,0,1,0
Clinics,0,0,0,0,0,1,0
Clinics_(Sao_Paulo),0,0,0,0,0,0,0
Clin_Infect_Dis,0,6,5,0,1,1,0
Clin_Interv_Aging,1,0,0,0,9,1,0
Clin_J_Pain,0,0,0,0,1,0,0
Clin_Kidney_J,0,0,0,0,1,0,0
Clin_Med_Insights_Case_Rep,0,0,0,0,0,1,0
Clin_Med_Insights_Oncol,0,0,0,0,1,5,0
Clin_Med_Insights_Pediatr,0,0,0,0,0,1,0
Clin_Microbiol_Infect,0,0,2,0,0,2,0
Clin_Mol_Allergy,0,0,0,0,2,4,0
Clin_Neuropathol,0,0,0,0,0,5,0
Clin_Nutr_Res,0,0,0,0,0,1,0
Clin_Ophthalmol,0,0,0,0,0,3,0
Clin_Oral_Implants_Res,0,0,0,0,0,1,0
Clin_Oral_Investig,0,0,0,0,0,3,0
Clin_Pharmacol,0,0,0,0,1,0,0
Clin_Pharmacol_Ther,3,0,0,0,0,2,2
Clin_Pract_Epidemiol_Ment_Health,0,0,0,0,2,0,0
Clin_Proteomics,0,0,0,0,4,13,1
Clin_Psychopharmacol_Neurosci,0,0,0,0,4,2,0
Clin_Rheumatol,0,0,0,0,0,1,0
Clin_Sarcoma_Res,1,0,0,0,1,1,0
Clin_Sci_(Lond),0,0,0,0,0,0,0
Clin_Transl_Allergy,0,0,0,0,1,1,0
Clin_Transl_Gastroenterol,2,2,1,0,2,5,0
Clin_Transl_Immunology,0,0,0,0,1,4,2
Clin_Transl_Med,1,0,0,0,2,10,0
Clin_Transl_Oncol,0,0,0,0,0,6,0
Clin_Transl_Radiat_Oncol,0,0,0,0,1,3,0
Clin_Transl_Sci,1,0,0,0,1,4,2
Clin_Vaccine_Immunol,0,0,1,0,1,2,0
Clujul_Med,0,0,0,0,1,2,0
CNS_Drugs,0,0,0,0,2,1,0
CNS_Neurosci_Ther,0,0,0,0,0,8,0
CNS_Oncol,0,0,0,0,0,1,0
Cochrane_Database_Syst_Rev,0,0,0,0,2,0,0
Cogn_Neuropsychiatry,0,0,0,0,1,0,0
Cold_Spring_Harb_Mol_Case_Stud,10,10,0,0,2,27,7
Cold_Spring_Harb_Symp_Quant_Biol,1,0,0,0,0,1,0
Colomb_Med_(Cali),0,0,0,0,0,0,0
Commun_Biol,22,33,0,6,28,21,4
Commun_Integr_Biol,1,0,0,1,2,6,0
Comp_Clin_Path,0,0,0,0,0,1,0
Comp_Cytogenet,3,2,0,0,0,10,0
Comp_Funct_Genomics,2,3,0,0,6,12,0
Comp_Hepatol,1,0,0,0,2,4,0
Comput_Biol_Chem,1,0,0,0,0,0,0
Comput_Intell_Neurosci,0,0,0,0,2,0,0
Comput_Math_Methods_Med,2,1,0,0,21,11,0
Comput_Struct_Biotechnol_J,11,7,0,0,13,11,2
Connect_Tissue_Res,0,0,0,0,0,2,0
Conserv_Genet,0,1,0,0,0,0,0
Conserv_Genet_Resour,0,0,0,0,0,3,0
Conserv_Physiol,1,2,0,0,0,2,0
Contemp_Clin_Trials_Commun,0,0,0,0,2,0,0
Contemp_Drug_Probl,0,0,0,0,1,0,0
Contemp_Oncol_(Pozn),0,0,0,0,0,0,0
Contracept_Reprod_Med,0,0,0,0,0,1,0
Contrast_Media_Mol_Imaging,0,0,0,0,1,2,0
Coral_Reefs,0,1,0,0,0,0,0
CPT_Pharmacometrics_Syst_Pharmacol,1,0,0,0,3,7,1
CRISPR_J,0,1,0,0,0,1,0
Crit_Care,1,0,0,0,20,10,0
Crit_Care_Med,0,0,1,0,1,0,0
Crit_Rev_Biochem_Mol_Biol,1,0,0,0,1,0,1
Croat_Med_J,0,0,0,0,1,5,0
Crop_Prot,0,0,0,0,0,1,0
Cryst_Growth_Des,0,0,0,0,0,1,0
Cureus,0,0,0,0,3,5,0
Curr_Aging_Sci,0,0,0,0,1,0,0
Curr_Alzheimer_Res,0,0,0,0,0,2,0
Curr_Atheroscler_Rep,0,0,0,0,0,0,1
Curr_Bioinform,0,0,0,0,1,0,0
Curr_Biol,3,7,4,1,10,23,1
Curr_Biomark_Find,0,0,0,0,0,1,0
Curr_Biotechnol,0,0,0,0,0,1,0
Curr_Cardiol_Rep,0,0,0,0,0,0,1
Curr_Cardiovasc_Risk_Rep,0,0,0,0,0,0,1
Curr_Chem_Genomics,0,0,0,0,1,4,0
Curr_Colorectal_Cancer_Rep,0,0,0,0,0,1,0
Curr_Dev_Nutr,0,0,0,0,2,2,0
Curr_Diab_Rep,0,0,0,0,0,0,2
Curr_Genet,1,1,0,0,1,4,0
Curr_Genomics,1,2,0,0,17,10,0
Curr_Gerontol_Geriatr_Res,0,0,0,0,2,0,0
Curr_Hematol_Malig_Rep,0,0,0,0,0,1,0
Curr_HIV_Res,0,1,0,0,0,0,0
Curr_Hypertens_Rep,0,0,0,0,0,0,1
Curr_Med_Chem,0,0,0,0,1,0,0
Curr_Med_Mycol,0,0,0,0,0,5,0
Curr_Microbiol,0,1,3,0,2,13,0
Curr_Mol_Med,1,0,0,0,0,1,0
Curr_Neurol_Neurosci_Rep,0,0,0,0,0,0,1
Curr_Neuropharmacol,0,0,0,0,3,1,0
Curr_Nutr_Food_Sci,0,0,0,0,0,1,0
Curr_Oncol_Rep,0,0,0,0,0,1,0
Curr_Opin_Genet_Dev,0,0,0,0,2,4,0
Curr_Opin_Obstet_Gynecol,0,0,0,0,0,1,0
Curr_Opin_Plant_Biol,0,0,0,0,1,0,0
Curr_Opin_Rheumatol,0,0,0,0,1,0,0
Curr_Opin_Toxicol,0,0,0,0,0,1,0
Curr_Osteoporos_Rep,0,0,0,0,1,0,0
Curr_Pharm_Des,0,0,0,0,0,1,0
Curr_Protein_Pept_Sci,0,0,0,0,0,2,0
Curr_Pulmonol_Rep,0,0,0,0,1,0,0
Curr_Treat_Options_Oncol,0,0,0,0,0,2,0
Curr_Zool,1,0,0,0,0,0,0
Cytogenet_Genome_Res,0,0,0,0,0,1,0
Cytojournal,0,0,0,0,0,1,0
Cytokine,0,0,0,0,0,2,0
Cytoskeleton_(Hoboken),0,0,0,0,0,0,0
Cytotechnology,0,0,0,0,1,3,0
Daru,0,0,0,0,1,5,0
Data_(Basel),0,0,0,0,0,0,0
Database_(Oxford),0,0,0,0,0,0,0
Data_Brief,12,98,7,5,72,57,1
Dement_Geriatr_Cogn_Dis_Extra,0,0,0,0,3,0,0
Dement_Neurocogn_Disord,0,0,0,0,1,0,0
Dement_Neuropsychol,0,0,0,0,4,0,0
Dent_Res_J_(Isfahan),0,0,0,0,0,0,0
Dermatoendocrinol,0,0,0,0,0,1,0
Dermatol_Ther_(Heidelb),0,0,0,0,0,0,0
Dev_Biol,0,1,0,0,7,19,0
Dev_Cell,2,3,0,2,29,7,0
Dev_Comp_Immunol,0,0,0,0,0,1,0
Dev_Dyn,0,0,0,0,2,10,0
Development,12,8,2,1,85,24,0
Dev_Genes_Evol,0,0,0,0,2,5,0
Dev_Growth_Differ,0,0,0,0,0,2,0
Dev_Neurobiol,0,0,0,0,1,1,0
Dev_Reprod,0,0,0,0,0,31,0
Diabetes,5,0,0,0,58,96,8
Diabetes_Care,0,0,0,0,1,1,2
Diabetes_Metab_J,0,0,0,0,0,5,0
Diabetes_Metab_Syndr_Obes,1,0,0,0,0,8,0
Diabetes_Obes_Metab,0,0,0,0,1,0,0
Diabetes_Res_Clin_Pract,0,0,0,0,1,0,0
Diabetes_Technol_Ther,0,0,0,0,1,0,0
Diabetes_Ther,0,0,1,0,0,0,0
Diabetol_Metab_Syndr,0,0,0,0,1,5,0
Diabetologia,0,1,0,0,24,3,5
Diagn_Microbiol_Infect_Dis,0,0,0,0,0,2,0
Diagnostics_(Basel),0,0,0,0,0,0,0
Diagn_Pathol,3,2,0,0,12,42,1
Dialogues_Clin_Neurosci,0,0,0,0,1,0,0
Differentiation,0,0,0,0,0,1,0
Dig_Dis_Sci,0,0,0,0,1,5,1
Diseases,0,0,0,0,3,3,0
Dis_Markers,14,0,0,0,16,66,2
Dis_Model_Mech,12,6,1,1,59,76,3
Diversity_(Basel),0,0,0,0,0,0,0
DNA_Cell_Biol,0,0,0,0,0,1,0
DNA_Repair_(Amst),0,0,0,0,0,0,0
DNA_Res,26,78,5,49,46,23,0
Dose_Response,0,0,0,0,0,10,0
Drug_Deliv,0,0,0,0,0,3,0
Drug_Des_Devel_Ther,2,0,0,0,5,58,0
Drug_Metab_Dispos,0,0,0,0,1,1,0
Drugs,0,0,0,0,0,1,0
Drugs_Aging,0,0,0,0,0,1,0
Drugs_Context,0,0,0,0,0,1,0
Drugs_R_D,0,0,0,0,0,1,0
Drug_Target_Insights,0,0,0,0,0,4,0
EBioMedicine,57,12,1,0,98,122,16
Ecancermedicalscience,0,0,0,0,2,14,0
Echo_Res_Pract,0,0,180,0,0,0,0
EClinicalMedicine,0,1,0,0,0,0,0
Ecohealth,0,0,0,0,0,1,0
Ecol_Evol,18,126,2,6,22,85,0
Ecol_Lett,0,1,0,0,1,0,0
Econ_Bot,0,0,0,0,0,1,0
Ecotoxicology,0,1,0,0,1,3,0
EFORT_Open_Rev,0,0,0,0,1,0,0
Einstein_(Sao_Paulo),0,0,0,0,0,0,0
EJC_Suppl,0,0,0,0,0,1,0
EJIFCC,0,0,0,0,2,0,0
EJNMMI_Res,1,0,0,0,8,3,0
Electron_Physician,0,0,0,0,1,2,0
Elementa_(Wash_D_C),0,0,0,0,0,0,0
eLife,337,167,20,4,570,551,13
EMBO_J,21,2,1,1,78,65,0
EMBO_Mol_Med,39,5,4,0,100,92,3
EMBO_Rep,8,4,2,1,35,18,0
Emerg_Health_Threats_J,0,0,0,0,0,1,0
Emerg_Infect_Dis,8,69,9,3,2,167,0
Emerg_Microbes_Infect,3,24,2,0,4,13,0
Emerg_Radiol,0,0,0,0,0,1,0
Emerg_Themes_Epidemiol,0,0,0,0,1,0,0
Endocr_Connect,4,0,0,0,2,15,0
Endocrine,0,0,0,0,0,2,0
Endocrinol_Diabetes_Metab,0,1,0,0,0,0,0
Endocrinol_Diabetes_Metab_Case_Rep,0,0,0,0,0,3,0
Endocrinol_Metab_(Seoul),0,0,0,0,0,0,0
Endocrinology,0,0,0,0,9,13,0
Endocr_Pathol,0,0,0,0,1,0,0
Endocr_Relat_Cancer,4,0,0,0,8,14,0
Endosc_Int_Open,0,0,0,0,1,0,0
eNeuro,7,1,0,0,14,41,0
eNeurologicalSci,0,0,0,0,0,1,0
Environ_Entomol,0,1,0,0,0,0,0
Environ_Epidemiol,0,0,0,0,1,0,0
Environ_Epigenet,1,4,0,0,7,0,0
Environ_Health,0,1,1,0,6,9,0
Environ_Health_Insights,0,0,0,0,1,0,0
Environ_Health_Perspect,5,4,0,0,34,36,1
Environ_Health_Prev_Med,0,0,0,0,1,2,0
Environ_Health_Toxicol,0,0,0,0,1,0,0
Environ_Int,0,0,0,0,1,0,0
Environ_Microbiol,1,18,2,1,2,13,0
Environ_Microbiol_Rep,0,1,1,0,0,0,0
Environ_Mol_Mutagen,1,0,0,0,5,0,0
Environ_Monit_Assess,0,0,0,0,1,1,1
Environ_Pollut,0,0,0,0,0,1,0
Environ_Sci_Eur,0,1,0,0,1,2,0
Environ_Sci_Pollut_Res_Int,1,0,1,0,1,4,0
Environ_Sci_Technol,0,3,0,0,3,2,0
Environ_Toxicol,0,0,0,0,0,2,0
Enzyme_Res,0,0,0,0,1,6,0
Epidemiol_Infect,0,2,0,0,1,7,0
Epigenetics,11,5,0,0,43,21,3
Epigenetics_Chromatin,36,12,0,5,134,38,2
Epigenet_Insights,0,0,0,0,1,1,0
Epigenomics,2,0,0,0,7,3,2
Epilepsia,0,0,0,0,0,0,1
Eplasty,0,0,0,0,1,1,0
EPMA_J,0,0,0,0,0,3,0
Equine_Vet_J,0,0,0,0,1,0,0
ERJ_Open_Res,0,1,0,0,4,2,0
ESC_Heart_Fail,0,0,0,0,1,0,0
ESMO_Open,0,0,0,0,3,15,0
Essays_Biochem,0,0,0,0,0,1,0
Ethiop_J_Health_Sci,0,0,0,0,0,1,0
Eukaryot_Cell,1,0,0,0,1,3,0
EuPA_Open_Proteom,0,0,0,0,3,0,0
Euphytica,0,0,0,0,0,1,0
Eur_Arch_Psychiatry_Clin_Neurosci,0,0,0,0,1,0,0
EURASIP_J_Bioinform_Syst_Biol,0,1,0,0,5,8,0
Eur_Cell_Mater,0,0,0,0,0,1,0
Eur_Child_Adolesc_Psychiatry,0,0,0,0,1,0,0
Eur_Heart_J,0,0,0,0,1,0,2
Eur_J_Ageing,0,0,1,0,3,0,0
Eur_J_Appl_Physiol,0,0,0,0,0,1,0
Eur_J_Cancer,1,0,0,0,1,1,0
Eur_J_Cancer_Prev,0,0,0,0,1,0,0
Eur_J_Clin_Microbiol_Infect_Dis,0,2,1,0,0,12,0
Eur_J_Clin_Nutr,0,0,0,0,1,0,0
Eur_J_Clin_Pharmacol,0,0,0,0,1,1,0
Eur_J_Dent,0,0,0,0,0,1,0
Eur_J_Endocrinol,0,0,0,0,0,1,0
Eur_J_Epidemiol,0,0,0,0,3,0,0
Eur_J_Gastroenterol_Hepatol,0,1,0,0,0,0,0
Eur_J_Health_Econ,0,0,0,0,1,0,0
Eur_J_Heart_Fail,0,0,0,0,0,1,0
Eur_J_Histochem,0,0,0,0,0,9,0
Eur_J_Hum_Genet,1,0,1,0,6,3,7
Eur_J_Immunol,1,1,0,0,15,15,0
Eur_J_Med_Chem,0,0,0,0,0,1,0
Eur_J_Med_Res,1,0,0,0,12,7,0
Eur_J_Microbiol_Immunol_(Bp),0,0,0,0,0,0,0
Eur_J_Neurosci,0,0,0,0,1,4,0
Eur_J_Nucl_Med_Mol_Imaging,1,0,0,0,0,0,0
Eur_J_Nutr,0,0,0,0,4,3,0
Eur_J_Oral_Sci,0,0,0,0,0,1,0
Eur_J_Pain,0,0,0,0,0,1,0
Eur_J_Plant_Pathol,0,0,0,0,0,1,0
Eur_J_Psychol,0,0,0,0,1,0,0
Eur_J_Transl_Myol,0,0,0,0,0,1,0
Euro_Surveill,4,15,8,0,0,3,0
Eur_Radiol,0,0,0,0,1,1,0
Eur_Radiol_Exp,0,0,0,0,0,2,0
Eur_Respir_J,0,0,0,0,2,1,0
Eur_Rev_Aging_Phys_Act,0,0,0,0,2,0,0
Eur_Urol,1,0,0,0,1,0,0
Evid_Based_Complement_Alternat_Med,2,5,1,1,20,173,0
EvoDevo,2,8,0,2,2,27,0
Evol_Appl,4,42,3,0,6,11,0
Evol_Bioinform_Online,5,12,2,0,10,5,1
Evol_Dev,0,0,0,0,1,0,0
Evol_Lett,2,13,2,1,0,0,1
Evol_Med_Public_Health,0,1,0,0,2,1,0
Evolution,0,6,1,0,1,1,0
EXCLI_J,0,1,0,0,7,11,0
Exp_Anim,1,0,0,1,1,23,0
Exp_Appl_Acarol,0,0,0,0,0,3,0
Exp_Brain_Res,0,0,0,0,2,0,0
Exp_Dermatol,0,0,0,0,1,0,0
Exp_Diabetes_Res,0,0,0,0,0,4,0
Expert_Rev_Anti_Infect_Ther,0,0,0,0,1,0,0
Expert_Rev_Mol_Med,0,0,0,0,0,2,0
Exp_Eye_Res,0,0,0,0,1,1,0
Exp_Gerontol,0,0,0,0,1,0,0
Exp_Hematol,1,0,0,0,0,2,0
Exp_Hematol_Oncol,1,0,0,0,8,9,0
Exp_Mol_Med,13,1,1,0,31,87,1
Exp_Mol_Pathol,0,0,0,0,0,1,0
Exp_Neurobiol,0,0,0,0,2,10,0
Exp_Neurol,0,0,0,0,1,0,0
Exp_Parasitol,0,0,0,0,0,4,0
Exp_Physiol,0,0,0,0,0,0,1
Exp_Ther_Med,9,2,0,0,86,271,0
Exp_Transl_Stroke_Med,0,0,0,0,2,0,0
Extremophiles,0,3,0,1,0,6,0
Eye_Vis_(Lond),0,0,0,0,0,0,0
F1000_Biol_Rep,0,0,0,0,1,0,0
F1000Prime_Rep,0,0,0,0,1,3,0
F1000Res,36,43,7,0,53,73,7
Facts_Views_Vis_Obgyn,0,0,0,0,0,1,0
Fam_Cancer,0,0,0,0,1,6,1
FASEB_J,3,1,1,0,15,34,1
FEBS_J,0,0,0,0,3,15,0
FEBS_Lett,2,2,0,0,7,14,0
FEBS_Open_Bio,15,7,0,2,33,144,0
FEMS_Immunol_Med_Microbiol,0,0,0,0,0,1,0
FEMS_Microbiol_Ecol,3,18,2,0,1,3,0
FEMS_Microbiol_Lett,1,5,0,0,2,16,0
FEMS_Microbiol_Rev,0,1,0,0,0,0,0
FEMS_Yeast_Res,1,7,0,0,4,10,0
Fertil_Steril,0,0,0,0,0,2,1
Fibrogenesis_Tissue_Repair,0,0,0,0,4,8,0
Filaria_J,0,0,0,0,0,1,0
Fish_Physiol_Biochem,0,0,0,0,2,2,0
Fish_Shellfish_Immunol,0,0,0,0,0,4,0
Fluids_Barriers_CNS,0,0,0,0,9,5,0
Fly_(Austin),0,0,0,0,0,0,0
Folia_Microbiol_(Praha),0,0,0,0,0,0,0
Foodborne_Pathog_Dis,0,1,0,0,0,1,0
Food_Control,1,0,0,0,0,0,0
Food_Environ_Virol,0,0,0,0,0,4,0
Food_Funct,0,0,0,0,0,1,0
Food_Nutr_Res,0,0,0,0,0,5,0
Foods,0,1,0,0,1,8,1
Food_Sci_Anim_Resour,0,0,0,0,0,1,0
Food_Sci_Nutr,0,0,0,0,2,8,0
Food_Technol_Biotechnol,0,0,0,0,0,1,0
Forensic_Sci_Int_Genet,0,1,0,0,0,0,0
Forensic_Sci_Res,0,0,0,0,0,2,0
Free_Radic_Biol_Med,0,0,0,0,0,7,0
Front_Aging_Neurosci,2,2,1,0,50,30,3
Front_Behav_Neurosci,0,2,0,0,7,22,1
Front_Bioeng_Biotechnol,3,10,1,1,8,32,0
Front_Cardiovasc_Med,2,0,0,0,10,4,4
Front_Cell_Dev_Biol,6,3,0,0,12,27,0
Front_Cell_Infect_Microbiol,16,77,8,0,55,204,2
Front_Cell_Neurosci,11,4,1,0,37,109,1
Front_Chem,1,3,0,0,1,14,0
Front_Endocrinol_(Lausanne),0,0,0,0,0,0,0
Front_Genet,100,163,12,1,186,162,46
Front_Hum_Neurosci,0,0,0,0,9,2,1
Front_Immunol,59,104,5,3,274,375,12
Front_Integr_Neurosci,0,0,0,0,1,1,0
Front_Med_(Lausanne),0,0,0,0,0,0,0
Front_Microbiol,215,1462,107,44,216,998,4
Front_Mol_Biosci,1,6,0,0,8,16,3
Front_Mol_Neurosci,14,6,0,0,60,104,3
Front_Neural_Circuits,1,0,0,0,0,12,0
Front_Neuroanat,1,0,0,1,3,20,0
Front_Neuroengineering,0,0,0,0,0,1,0
Front_Neuroinform,0,0,0,0,2,1,1
Front_Neuroinformatics,0,0,0,0,1,0,0
Front_Neurol,1,2,0,0,19,23,1
Front_Neurosci,6,7,1,0,58,44,5
Front_Nutr,0,1,0,0,2,8,0
Front_Oncol,44,4,0,0,48,211,2
Front_Pediatr,0,1,0,0,7,3,1
Front_Pharmacol,16,9,0,0,51,229,8
Front_Physiol,32,83,2,0,96,201,4
Front_Plant_Sci,105,580,11,13,339,574,0
Front_Psychiatry,2,1,0,0,12,9,6
Front_Psychol,0,0,0,0,26,1,0
Front_Public_Health,0,3,0,0,1,6,1
Front_Surg,0,1,0,0,0,0,0
Front_Synaptic_Neurosci,0,0,0,0,1,3,0
Front_Syst_Neurosci,0,0,0,0,1,4,0
Front_Vet_Sci,2,14,2,1,3,18,0
Front_Zool,1,10,0,0,0,18,0
Funct_Ecol,0,0,0,0,0,1,0
Funct_Integr_Genomics,0,5,0,0,2,6,0
Fungal_Biol_Biotechnol,2,1,0,0,4,4,0
Fungal_Ecol,0,0,0,0,0,2,0
Fungal_Genet_Biol,0,0,0,0,3,15,0
Future_Microbiol,0,0,0,0,0,2,0
Future_Sci_OA,0,1,0,0,3,3,0
G3_(Bethesda),0,0,0,0,0,0,0
Gastric_Cancer,0,0,0,0,3,6,0
Gastroenterol_Hepatol_Bed_Bench,0,0,0,0,13,5,0
Gastroenterology,1,0,1,0,4,6,0
Gastroenterology_Res,0,0,0,0,0,1,0
Gastroenterol_Rep_(Oxf),0,0,0,0,0,0,0
Gastroenterol_Res_Pract,2,0,0,0,5,19,0
Gastrointest_Cancer,0,0,0,0,1,1,0
Gates_Open_Res,0,1,0,0,0,1,0
Geburtshilfe_Frauenheilkd,0,0,0,0,0,2,0
Gen_Comp_Endocrinol,1,0,0,0,0,0,0
Gene,0,1,0,0,1,2,0
Gene_Expr_Patterns,0,0,0,0,1,0,0
Gene_Regul_Syst_Bio,4,5,1,0,14,6,1
Genes_(Basel),0,0,0,0,0,0,0
Genes_Cancer,8,0,0,0,4,24,1
Genes_Cells,0,2,0,0,2,5,0
Genes_Chromosomes_Cancer,1,0,0,0,8,5,0
Genes_Dis,2,0,0,0,3,13,0
Genes_Environ,0,0,0,1,3,6,0
Genes_Genomics,0,2,0,0,3,1,0
Genes_Immun,2,1,0,0,15,14,4
Genesis,0,0,1,0,0,4,0
Genes_Nutr,3,1,0,0,21,5,1
Genet_Epidemiol,0,0,0,0,1,1,0
Genet_Epigenet,0,1,0,0,0,0,0
Gene_Ther,0,0,0,0,0,37,0
Genetica,0,0,0,0,0,3,0
Genetics,17,51,8,0,40,33,2
Genet_Med,1,1,0,0,2,1,2
Genet_Mol_Biol,3,10,1,0,15,81,2
Genet_Res_Int,0,0,0,0,3,3,0
Genet_Resour_Crop_Evol,0,0,1,0,0,0,0
Genet_Sel_Evol,1,17,2,0,6,5,1
Genet_Vaccines_Ther,0,0,0,0,0,15,0
Genom_Data,33,128,4,2,369,5,0
Genome_Announc,4,414,20,17,12,21,0
Genome_Biol,294,248,56,3,574,154,36
Genome_Biol_Evol,52,398,43,15,75,42,9
Genome_Integr,0,0,0,0,2,2,0
Genome_Med,72,52,11,0,93,77,18
Genomics_Inf,0,0,0,0,0,4,0
Genomics_Inform,2,2,1,0,7,17,1
Genomics_Insights,0,0,0,0,3,2,0
Genomics_Proteomics_Bioinformatics,5,8,2,0,20,21,1
Genus,0,0,0,0,0,1,0
Geobiology,0,2,0,0,0,0,0
Geriatrics_(Basel),0,0,0,0,0,0,0
Gerontol_Geriatr_Med,0,0,0,0,1,0,0
GeroScience,0,0,0,0,1,0,0
Gigascience,37,171,23,1,16,14,1
Glia,1,1,0,0,7,11,0
Global_Spine_J,0,0,0,0,0,1,0
Glob_Chang_Biol,0,1,1,0,0,0,0
Glob_Change_Biol_Bioenergy,0,1,0,0,0,0,0
Glob_Health_Action,0,0,0,0,2,0,0
Glob_Health_Epidemiol_Genom,0,0,0,0,0,0,1
Glob_Health_Sci_Pract,0,0,0,0,10,0,0
Glob_J_Health_Sci,0,0,1,0,0,0,0
Glob_Ment_Health_(Camb),0,0,0,0,0,0,0
Glob_Qual_Nurs_Res,0,0,0,0,1,0,0
Glycobiology,0,0,0,0,0,7,0
GM_Crops_Food,0,0,0,0,0,1,0
GMS_Z_Med_Ausbild,0,0,0,0,1,0,0
Gut,5,5,1,1,26,17,2
Gut_Liver,1,0,0,0,0,8,0
Gut_Microbes,0,5,0,2,0,4,0
Gut_Pathog,0,26,3,3,3,34,0
