journal,pmc_ID,accession,converted_accession,repository,pmc_date,repository_date,species,hardware,library_strategy,sraAvg_length,sraBases,sraAccess,today,time_public,reuse_count,norm_reuse_count,reuse_role,pub_delay,class
BMC_Bioinformatics,PMC5850943,GSE1,GSE1,GEO,2018-03-08,2001-01-22,Homo sapiens,spotted DNA/cDNA,Expression_Array,,,,2020-12-09,19.893150684931506,85,4.2728274342377075,R,,GEO_expr
BMC_Bioinformatics,PMC5872553,GSE1456,GSE1456,GEO,2018-03-21,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Bioinformatics,PMC4769543,GSE1456,GSE1456,GEO,2016-02-27,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Bioinformatics,PMC4769543,GSE6532,GSE6532,GEO,2016-02-27,2007-03-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.786301369863011,239,17.336049284578696,R,,GEO_expr
BMC_Bioinformatics,PMC4769543,GSE4922,GSE4922,GEO,2016-02-27,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,166,11.419148134187713,R,,GEO_expr
BMC_Bioinformatics,PMC4769543,GSE2034,GSE2034,GEO,2016-02-27,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Bioinformatics,PMC4769543,GSE11121,GSE11121,GEO,2016-02-27,2008-07-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.449315068493151,181,14.538952464788732,R,,GEO_expr
BMC_Bioinformatics,PMC4769543,GSE12093,GSE12093,GEO,2016-02-27,2008-10-07,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.18082191780822,84,6.896086369770581,R,,GEO_expr
BMC_Bioinformatics,PMC4804474,GSE29272,GSE29272,GEO,2016-03-23,2013-07-19,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,7.397260273972603,83,11.220370370370368,R,,GEO_expr
BMC_Bioinformatics,PMC3113938,GSE11121,GSE11121,GEO,2011-05-09,2008-07-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.449315068493151,181,14.538952464788732,R,,GEO_expr
BMC_Bioinformatics,PMC3113938,GSE2034,GSE2034,GEO,2011-05-09,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Bioinformatics,PMC4836068,GSE15907,GSE15907,GEO,2016-04-18,2009-05-02,Mus musculus,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.613698630136984,93,8.007784854918611,R,,GEO_expr
BMC_Bioinformatics,PMC4502638,GSM102478,GSE2109,GEO,2015-07-16,2005-01-15,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.909589041095892,201,12.633890132598589,R,,GEO_expr
BMC_Bioinformatics,PMC4895785,GSE10072,GSE10072,GEO,2016-01-11,2008-02-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.810958904109588,136,10.615911035072713,R,,GEO_expr
BMC_Bioinformatics,PMC4895817,GSE2034,GSE2034,GEO,2016-06-07,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Bioinformatics,PMC6142401,GSE7307,GSE7307,GEO,2018-09-17,2007-04-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.679452054794519,117,8.552974163829361,R,,GEO_expr
BMC_Bioinformatics,PMC6142401,GSE5350,GSE5350,GEO,2018-09-17,2006-09-08,Homo sapiens;Rattus norvegicus,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.263013698630138,78,5.468689973107952,R,,GEO_expr
BMC_Bioinformatics,PMC6215657,GSE10072,GSE10072,GEO,2018-11-03,2008-02-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.810958904109588,136,10.615911035072713,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE7390,GSE7390,GEO,2018-11-03,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE4922,GSE4922,GEO,2018-11-03,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,166,11.419148134187713,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE3494,GSE3494,GEO,2018-11-03,2005-10-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.145205479452054,251,16.572901591895803,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE1456,GSE1456,GEO,2018-11-03,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE21653,GSE21653,GEO,2018-11-03,2010-05-05,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.605479452054793,116,10.937742185481786,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE11121,GSE11121,GEO,2018-11-03,2008-07-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.449315068493151,181,14.538952464788732,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE6532,GSE6532,GEO,2018-11-03,2007-03-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.786301369863011,239,17.336049284578696,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE2034,GSE2034,GEO,2018-11-03,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Bioinformatics,PMC6215649,GSE12093,GSE12093,GEO,2018-11-03,2008-10-07,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.18082191780822,84,6.896086369770581,R,,GEO_expr
BMC_Bioinformatics,PMC6296107,GDS3257,GSE10072,GEO,2018-12-17,2008-02-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.810958904109588,136,10.615911035072713,R,,GEO_expr
BMC_Bioinformatics,PMC6323748,GSE20685,GSE20685,GEO,2019-01-08,2011-04-24,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,9.635616438356163,104,10.793289735570088,R,,GEO_expr
BMC_Bioinformatics,PMC6327440,GSE5281,GSE5281,GEO,2019-01-09,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Bioinformatics,PMC6366102,GSE5350,GSE5350,GEO,2019-02-06,2006-09-08,Homo sapiens;Rattus norvegicus,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.263013698630138,78,5.468689973107952,R,,GEO_expr
BMC_Bioinformatics,PMC6380061,GSE2034,GSE2034,GEO,2019-02-18,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Bioinformatics,PMC6390332,GSE8671,GSE8671,GEO,2019-02-26,2007-08-03,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.361643835616439,121,9.05577199097806,R,,GEO_expr
BMC_Bioinformatics,PMC6390332,GSE18842,GSE18842,GEO,2019-02-26,2010-10-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.197260273972603,98,9.6104245029554,R,,GEO_expr
BMC_Bioinformatics,PMC6390332,GSE5281,GSE5281,GEO,2019-02-26,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Bioinformatics,PMC6458730,GSE50081,GSE50081,GEO,2019-04-11,2013-12-22,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,6.96986301369863,93,13.343160377358492,R,,GEO_expr
BMC_Bioinformatics,PMC6503437,GSE13507,GSE13507,GEO,2019-05-06,2010-05-06,Homo sapiens,oligonucleotide beads,Expression_Array,,,,2020-12-09,10.602739726027398,119,11.223514211886306,R,,GEO_expr
BMC_Bioinformatics,PMC6507234,GSE1,GSE1,GEO,2019-05-08,2001-01-22,Homo sapiens,spotted DNA/cDNA,Expression_Array,,,,2020-12-09,19.893150684931506,85,4.2728274342377075,R,,GEO_expr
BMC_Bioinformatics,PMC6540576,GSE6532,GSE6532,GEO,2019-05-28,2007-03-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.786301369863011,239,17.336049284578696,R,,GEO_expr
BMC_Bioinformatics,PMC6509866,GSE10072,GSE10072,GEO,2019-05-01,2008-02-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.810958904109588,136,10.615911035072713,R,,GEO_expr
BMC_Bioinformatics,PMC6567431,GSE1,GSE1,GEO,2019-06-13,2001-01-22,Homo sapiens,spotted DNA/cDNA,Expression_Array,,,,2020-12-09,19.893150684931506,85,4.2728274342377075,R,,GEO_expr
BMC_Bioinformatics,PMC6567499,GSE50081,GSE50081,GEO,2019-06-13,2013-12-22,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,6.96986301369863,93,13.343160377358492,R,,GEO_expr
BMC_Bioinformatics,PMC6617954,GSE5281,GSE5281,GEO,2019-07-10,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Bioinformatics,PMC6880643,GSE8894,GSE8894,GEO,2019-11-27,2007-11-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.063013698630135,80,6.124161073825504,R,,GEO_expr
BMC_Bioinformatics,PMC6993406,GSE1,GSE1,GEO,2020-01-30,2001-01-22,Homo sapiens,spotted DNA/cDNA,Expression_Array,,,,2020-12-09,19.893150684931506,85,4.2728274342377075,R,,GEO_expr
BMC_Proc,PMC3504924,GSE14333,GSE14333,GEO,2012-11-13,2010-01-08,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.926027397260272,189,17.298144433299903,R,,GEO_expr
Biomed_Eng_Online,PMC4304250,GSE15471,GSE15471,GEO,2014-12-11,2009-06-13,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.498630136986304,140,12.175363354777222,R,,GEO_expr
BMC_Med_Res_Methodol,PMC4271356,GSE12417,GSE12417,GEO,2014-10-28,2008-08-22,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.306849315068495,99,8.044300979519145,R,,GEO_expr
Acta_Neuropathol_Commun,PMC4167139,GSE7307,GSE7307,GEO,2014-09-04,2007-04-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.679452054794519,117,8.552974163829361,R,,GEO_expr
Acta_Neuropathol_Commun,PMC6716845,GSE1,GSE1,GEO,2019-08-30,2001-01-22,Homo sapiens,spotted DNA/cDNA,Expression_Array,,,,2020-12-09,19.893150684931506,85,4.2728274342377075,R,,GEO_expr
Acta_Neuropathol_Commun,PMC6747735,GDS1962,GSE4290,GEO,2019-09-17,2006-04-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.676712328767126,173,11.78738099682658,R,,GEO_expr
Acta_Neuropathol_Commun,PMC6781370,GSM3,GSE462,GEO,2019-10-08,2003-07-16,Drosophila melanogaster,spotted DNA/cDNA,Expression_Array,,,,2020-12-09,17.413698630136988,80,4.594084329767148,R,,GEO_expr
Acta_Neuropathol_Commun,PMC6781370,GSM1,GSE506,GEO,2019-10-08,2003-07-16,Homo sapiens,SAGE NlaIII,Expression_Array,,,,2020-12-09,17.413698630136988,216,12.4040276903713,R,,GEO_expr
Biol_Res,PMC6098572,GSM1,GSE506,GEO,2018-08-17,2003-07-16,Homo sapiens,SAGE NlaIII,Expression_Array,,,,2020-12-09,17.413698630136988,216,12.4040276903713,R,,GEO_expr
Biol_Res,PMC6098572,GSM2,GSE506,GEO,2018-08-17,2003-07-16,Homo sapiens,SAGE NlaIII,Expression_Array,,,,2020-12-09,17.413698630136988,216,12.4040276903713,R,,GEO_expr
Biol_Res,PMC6839113,GPL4,GSE506,GEO,2019-11-07,2003-07-16,Homo sapiens,SAGE NlaIII,Expression_Array,,,,2020-12-09,17.413698630136988,216,12.4040276903713,R,,GEO_expr
BMC_Syst_Biol,PMC2946304,GSE6532,GSE6532,GEO,2010-09-08,2007-03-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.786301369863011,239,17.336049284578696,R,,GEO_expr
BMC_Syst_Biol,PMC2946304,GSE1456,GSE1456,GEO,2010-09-08,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Syst_Biol,PMC2946304,GSE3494,GSE3494,GEO,2010-09-08,2005-10-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.145205479452054,251,16.572901591895803,R,,GEO_expr
BMC_Syst_Biol,PMC2946304,GSE7390,GSE7390,GEO,2010-09-08,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BMC_Syst_Biol,PMC2946304,GSE2034,GSE2034,GEO,2010-09-08,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Syst_Biol,PMC2892460,GSE19615,GSE19615,GEO,2010-06-04,2010-01-05,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.934246575342462,84,7.6822851415685305,R,,GEO_expr
BMC_Syst_Biol,PMC3142228,GSE13911,GSE13911,GEO,2011-06-26,2008-12-18,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.983561643835616,85,7.093049839963419,R,,GEO_expr
BMC_Syst_Biol,PMC3224234,GSE4290,GSE4290,GEO,2011-10-11,2006-04-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.676712328767126,173,11.78738099682658,R,,GEO_expr
BMC_Syst_Biol,PMC3426489,GSE7390,GSE7390,GEO,2012-06-13,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BMC_Syst_Biol,PMC3426489,GSE19615,GSE19615,GEO,2012-06-13,2010-01-05,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.934246575342462,84,7.6822851415685305,R,,GEO_expr
BMC_Syst_Biol,PMC3128864,GSE6532,GSE6532,GEO,2011-05-31,2007-03-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.786301369863011,239,17.336049284578696,R,,GEO_expr
BMC_Syst_Biol,PMC3128864,GSE11121,GSE11121,GEO,2011-05-31,2008-07-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.449315068493151,181,14.538952464788732,R,,GEO_expr
BMC_Syst_Biol,PMC3287484,GSE2109,GSE2109,GEO,2011-12-14,2005-01-15,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.909589041095892,201,12.633890132598589,R,,GEO_expr
BMC_Syst_Biol,PMC3287484,GSE3744,GSE3744,GEO,2011-12-14,2006-02-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.841095890410957,78,5.255676573749309,R,,GEO_expr
BMC_Syst_Biol,PMC3287565,GSE7390,GSE7390,GEO,2011-12-23,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BMC_Syst_Biol,PMC2902438,GSE2109,GSE2109,GEO,2010-05-27,2005-01-15,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.909589041095892,201,12.633890132598589,R,,GEO_expr
BMC_Syst_Biol,PMC2902438,GSE3494,GSE3494,GEO,2010-05-27,2005-10-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.145205479452054,251,16.572901591895803,R,,GEO_expr
BMC_Syst_Biol,PMC2982685,GSE5281,GSE5281,GEO,2010-09-13,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Syst_Biol,PMC2990745,GSE1456,GSE1456,GEO,2010-11-09,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Syst_Biol,PMC2990745,GSE3494,GSE3494,GEO,2010-11-09,2005-10-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.145205479452054,251,16.572901591895803,R,,GEO_expr
BMC_Syst_Biol,PMC5009532,GSE4290,GSE4290,GEO,2016-08-26,2006-04-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.676712328767126,173,11.78738099682658,R,,GEO_expr
BMC_Syst_Biol,PMC5009532,GSE16011,GSE16011,GEO,2016-08-26,2010-04-26,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.63013698630137,138,12.9819587628866,R,,GEO_expr
BMC_Syst_Biol,PMC5009532,GPL8542,GSE16011,GEO,2016-08-26,2010-04-26,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.63013698630137,138,12.9819587628866,R,,GEO_expr
BMC_Syst_Biol,PMC4029569,GSE6764,GSE6764,GEO,2013-12-09,2007-06-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.47945205479452,104,7.715447154471544,R,,GEO_expr
BMC_Syst_Biol,PMC3827844,GSE5281,GSE5281,GEO,2013-11-07,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Syst_Biol,PMC3702487,GSE5281,GSE5281,GEO,2013-06-26,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Syst_Biol,PMC3751784,GSE6764,GSE6764,GEO,2013-07-29,2007-06-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.47945205479452,104,7.715447154471544,R,,GEO_expr
BMC_Syst_Biol,PMC3848818,GSE1456,GSE1456,GEO,2013-08-15,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Syst_Biol,PMC3848818,GSE2034,GSE2034,GEO,2013-08-15,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Syst_Biol,PMC3848818,GSE4922,GSE4922,GEO,2013-08-15,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,166,11.419148134187713,R,,GEO_expr
BMC_Syst_Biol,PMC3848818,GSE6532,GSE6532,GEO,2013-08-15,2007-03-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.786301369863011,239,17.336049284578696,R,,GEO_expr
BMC_Syst_Biol,PMC3848818,GSE7390,GSE7390,GEO,2013-08-15,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BMC_Syst_Biol,PMC3848818,GSE11121,GSE11121,GEO,2013-08-15,2008-07-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.449315068493151,181,14.538952464788732,R,,GEO_expr
BMC_Syst_Biol,PMC3847874,GSE14333,GSE14333,GEO,2013-09-04,2010-01-08,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.926027397260272,189,17.298144433299903,R,,GEO_expr
BMC_Syst_Biol,PMC3854673,GSE7390,GSE7390,GEO,2013-10-23,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BMC_Syst_Biol,PMC4101702,GSE5281,GSE5281,GEO,2014-03-13,2006-07-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.427397260273972,108,7.485757690846943,R,,GEO_expr
BMC_Syst_Biol,PMC4290683,GSE15471,GSE15471,GEO,2014-12-08,2009-06-13,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.498630136986304,140,12.175363354777222,R,,GEO_expr
BMC_Syst_Biol,PMC4290694,GSE26712,GSE26712,GEO,2014-12-08,2011-01-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,9.89315068493151,85,8.591802824702299,R,,GEO_expr
BMC_Syst_Biol,PMC4460634,GSE13507,GSE13507,GEO,2015-05-14,2010-05-06,Homo sapiens,oligonucleotide beads,Expression_Array,,,,2020-12-09,10.602739726027398,119,11.223514211886306,R,,GEO_expr
BMC_Syst_Biol,PMC4565135,GSE41258,GSE41258,GEO,2015-09-01,2012-10-02,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,8.191780821917808,89,10.864548494983277,R,,GEO_expr
BMC_Syst_Biol,PMC4407080,GDS1439,GSE3325,GEO,2015-04-15,2005-09-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.23013698630137,94,6.171973376506567,R,,GEO_expr
BMC_Syst_Biol,PMC4977482,GSE6764,GSE6764,GEO,2016-08-01,2007-06-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.47945205479452,104,7.715447154471544,R,,GEO_expr
BMC_Syst_Biol,PMC4243117,GSE7307,GSE7307,GEO,2014-10-22,2007-04-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.679452054794519,117,8.552974163829361,R,,GEO_expr
BMC_Syst_Biol,PMC3576361,GSE7307,GSE7307,GEO,2012-12-13,2007-04-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.679452054794519,117,8.552974163829361,R,,GEO_expr
BMC_Syst_Biol,PMC6293497,GSE13507,GSE13507,GEO,2018-12-14,2010-05-06,Homo sapiens,oligonucleotide beads,Expression_Array,,,,2020-12-09,10.602739726027398,119,11.223514211886306,R,,GEO_expr
BMC_Syst_Biol,PMC6311907,GSE2034,GSE2034,GEO,2018-12-31,2005-02-23,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.802739726027394,354,22.401178918169208,R,,GEO_expr
BMC_Syst_Biol,PMC6311907,GSE1456,GSE1456,GEO,2018-12-31,2006-05-31,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.536986301369865,269,18.504523181304183,R,,GEO_expr
BMC_Mol_Biol,PMC4793508,GSM2,GSE506,GEO,2016-03-15,2003-07-16,Homo sapiens,SAGE NlaIII,Expression_Array,,,,2020-12-09,17.413698630136988,216,12.4040276903713,R,,GEO_expr
Brain_Behav,PMC6456771,GSE4290,GSE4290,GEO,2019-03-11,2006-04-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,14.676712328767126,173,11.78738099682658,R,,GEO_expr
BioData_Min,PMC3599960,GSE7307,GSE7307,GEO,2012-10-08,2007-04-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.679452054794519,117,8.552974163829361,R,,GEO_expr
BioData_Min,PMC3080808,GSE1133,GSE1133,GEO,2011-03-31,2004-03-19,Homo sapiens;Mus musculus,in situ oligonucleotide,Expression_Array,,,,2020-12-09,16.736986301369864,113,6.751514159436897,R,,GEO_expr
BioData_Min,PMC3108919,GSE3494,GSE3494,GEO,2011-05-11,2005-10-21,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,15.145205479452054,251,16.572901591895803,R,,GEO_expr
BioData_Min,PMC3143097,GSE7307,GSE7307,GEO,2011-06-24,2007-04-09,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.679452054794519,117,8.552974163829361,R,,GEO_expr
BioData_Min,PMC4015830,GSE14520,GSE14520,GEO,2013-10-15,2010-12-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.03013698630137,234,23.32969134116361,R,,GEO_expr
BioData_Min,PMC4015830,GSE8671,GSE8671,GEO,2013-10-15,2007-08-03,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.361643835616439,121,9.05577199097806,R,,GEO_expr
BioData_Min,PMC4015830,GSE7390,GSE7390,GEO,2013-10-15,2007-06-11,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.506849315068493,290,21.47058823529412,R,,GEO_expr
BioData_Min,PMC5288949,GSE14520,GSE14520,GEO,2017-02-02,2010-12-01,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.03013698630137,234,23.32969134116361,R,,GEO_expr
BioData_Min,PMC5288949,GSE15471,GSE15471,GEO,2017-02-02,2009-06-13,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.498630136986304,140,12.175363354777222,R,,GEO_expr
BioData_Min,PMC5288949,GSE16515,GSE16515,GEO,2017-02-02,2009-06-10,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.506849315068493,137,11.905952380952382,R,,GEO_expr
BioData_Min,PMC5288949,GSE10072,GSE10072,GEO,2017-02-02,2008-02-20,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,12.810958904109588,136,10.615911035072713,R,,GEO_expr
BioData_Min,PMC5288949,GSE8671,GSE8671,GEO,2017-02-02,2007-08-03,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,13.361643835616439,121,9.05577199097806,R,,GEO_expr
BioData_Min,PMC5288949,GSE13911,GSE13911,GEO,2017-02-02,2008-12-18,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,11.983561643835616,85,7.093049839963419,R,,GEO_expr
BioData_Min,PMC5297095,GSE19188,GSE19188,GEO,2017-02-07,2010-05-07,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.6,183,17.264150943396228,R,,GEO_expr
BioData_Min,PMC5681815,GSE25097,GSE25097,GEO,2017-11-10,2011-07-05,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,9.438356164383563,93,9.853410740203193,R,,GEO_expr
BioData_Min,PMC5819186,GSE13507,GSE13507,GEO,2018-02-20,2010-05-06,Homo sapiens,oligonucleotide beads,Expression_Array,,,,2020-12-09,10.602739726027398,119,11.223514211886306,R,,GEO_expr
BioData_Min,PMC5819186,GSE41258,GSE41258,GEO,2018-02-20,2012-10-02,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,8.191780821917808,89,10.864548494983277,R,,GEO_expr
BioData_Min,PMC5819186,GSE19188,GSE19188,GEO,2018-02-20,2010-05-07,Homo sapiens,in situ oligonucleotide,Expression_Array,,,,2020-12-09,10.6,183,17.264150943396228,R,,GEO_expr
